,cust_id,count_accts,cm_age,flag_top_ed_spender,flag_cust_fee_paid_6m,pre6m_cust_spend,pre6m_cust_roc_cnt,pre6m_cust_non_disc_amt,pre6m_cust_non_disc_cnt,pre6m_cust_disc_amt,pre6m_cust_disc_cnt,pre6m_cust_outbound_amt,pre6m_cust_online_amt,pre6m_cust_online_cnt,pre6m_cust_travel_amt,pre6m_cust_travel_cnt,pre6m_cust_retail_amt,pre6m_cust_retail_cnt,pre6m_cust_myca_active,pre6m_cust_mob_logins,pre6m_total_mc_trs,acq_sub_chn,acq_type_grp,fee_type_grp,Cust_tenure,pre6m_spend_active_ind,highly_utilized_ind,min_pay_ind,paid_in_full_ind,sum_total_line_amt,direct_debit_ind,referrals,spillover,self_accts,Customer Low Quality indicator,cdss_most_rcnt_prob,cust_max_credit_12m_amt,cust_max_remit_12m_amt,cbr_3_score,cnsumr_chrg_actv_cust_cnt,cnsumr_chrg_avg_credit_12m_amt,cnsumr_lend_actv_cust_cnt,cnsumr_lend_tot_util_ratio,sow_revol_avg_paydown_pct,sow_tot_annual_ext_pmt_amt,sow_tot_revol_bal_amt,sow_tot_revol_cnt,sow_tot_trans_bal_amt,sow_tot_trans_cnt
81,570067,1,42,1.0,1,6796,696,2063,336,4733,360,1096,2803,400,2210,128,2860,374,0,0,44,MGM,external,full_fee,7.0,1.0,1.0,0.0,0.0,10000,0.0,0.0,0.0,0.0,0.0,0.02,1038,1007,943.0,0.0,,1.0,0.907817,0.0,,,0.0,,0.0
82,570068,1,32,0.0,0,547.0,122,144.0,52,403.0,70,16.0,193.0,40,204.0,14,241.0,66,0,0,5.0,MGM,external,reduced_fee,2.0,1.0,0.0,0.0,0.0,2000,1.0,0.0,0.0,0.0,0.0,0.005,147.0,147.0,798.0,0.0,,1.0,0.16634000000000002,0.0,,,0.0,,0.0
83,570069,2,48,1.0,0,7038,544,1022,140,6016,404,766.0,2047,352,1410,106,1651,166,15,51,11.0,Unreferred,spillover,full_fee,84.0,1.0,0.0,0.0,1.0,220800,1.0,1.0,0.0,0.0,0.0,0.0,4896,4167,1118.0,0.0,,2.0,0.052889,0.1605,7781,5051,3.0,,0.0
84,570070,1,34,0.0,0,2279,364,397.0,154,1882,210,118.0,1167,176,564.0,36,495.0,170,5,9,14.0,Affiliates,spillover,reduced_fee,13.0,1.0,0.0,0.0,0.0,37000,0.0,0.0,0.0,0.0,0.0,0.0,941.0,941.0,1350.0,0.0,430.0,1.0,0.068423,0.1118,888.0,336.0,2.0,,0.0
85,570071,1,42,0.0,0,7977,648,2259,220,5719,428,432.0,4439,456,3297,86,3606,342,4,4,54.0,Partner,external,no_fee,21.0,1.0,0.0,0.0,1.0,61333,0.0,0.0,0.0,0.0,0.0,0.0,2243,2134,1331.0,0.0,,1.0,0.087681,0.0,3577,,0.0,163.0,3.0
86,570072,1,31,0.0,0,3137,192,752.0,90,2385,102,984.0,1722,116,1703,24,721.0,96,9,165,51,MGM,external,no_fee,20.0,1.0,0.0,0.0,1.0,72800,0.0,7.0,6.0,0.0,0.0,0.0,1869,1777,1175.0,0.0,,1.0,0.043833,0.0,,,0.0,,0.0
87,570073,1,36,0.0,0,2158,204,426.0,30,1732,174,233.0,1272,312,245.0,8,963.0,142,3,3,2.0,MGM,external,no_fee,10.0,1.0,0.0,0.0,1.0,20000,1.0,0.0,0.0,0.0,0.0,0.0,611.0,611.0,1156.0,0.0,,1.0,0.045036,0.0,,,0.0,,0.0
88,570074,1,57,0.0,1,2369,80,65.0,14,2304,66,317.0,1790,44,2111,46,,0,6,11,144,Partner,external,full_fee,3.0,1.0,0.0,0.0,1.0,30000,1.0,0.0,0.0,0.0,0.0,0.0,1068,1068,1175.0,0.0,,1.0,0.061068,0.0,,,0.0,,0.0
89,570075,1,36,0.0,1,2231,244,337.0,50,1894,194,714.0,1507,220,102.0,26,1448,90,5,20,129.0,Paid Search,external,full_fee,1.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.055,333.0,333.0,739.0,1.0,333.0,0.0,0.0,0.0,,,0.0,,0.0
90,570076,2,30,0.0,0,897.0,134,123.0,50,774.0,84,9.0,40.0,12,653.0,52,76.0,44,5,5,1.0,Unreferred,external,no_fee,24.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,579.0,579.0,1228.0,0.0,,2.0,0.011183,0.0,,,0.0,,0.0
91,570077,1,36,0.0,0,2805,32,107.0,10,2698,22,,2471,24,2658,14,127.0,12,4,5,35.0,MGM,external,full_fee,8.0,1.0,0.0,0.0,0.0,40000,0.0,2.0,0.0,0.0,0.0,0.0,570.0,570.0,1353.0,0.0,,1.0,0.363619,0.0,,,0.0,,0.0
92,570078,1,30,1.0,0,7513,678,2171,176,5343,502,1024,1934,268,2104,110,3968,250,7,17,9.0,MGM,external,no_fee,7.0,1.0,1.0,0.0,1.0,9333,1.0,0.0,0.0,0.0,0.0,0.0,2915,2862,1255.0,0.0,,1.0,0.14932,0.0,,,0.0,,0.0
93,570079,2,33,1.0,1,16008,1586,1594,378,14415,1208,5268,9638,1328,6968,408,4201,638,15,329,376.0,Email,others,full_fee,16.0,1.0,0.0,0.0,1.0,59600,1.0,3.0,1.0,0.0,0.0,0.0,2772,2634,1350.0,1.0,1637,1.0,0.0,0.0,4313,,0.0,336.0,2.0
94,570080,1,49,0.0,1,6176,942,358.0,118,5818,824,1659,2736,492,3165,344,1490,222,8,13,72.0,Affiliates,spillover,full_fee,88.0,1.0,0.0,0.0,1.0,44133,1.0,0.0,0.0,0.0,0.0,0.0,1531,1435,1331.0,0.0,,1.0,0.055718,0.0,2730,,0.0,151.0,2.0
95,570081,2,41,0.0,0,2407,326,1183,84,1224,242,595.0,277.0,68,804.0,128,1332,118,13,37,25.0,Unreferred,external,no_fee,32.0,1.0,0.0,0.0,1.0,86800,1.0,0.0,0.0,0.0,0.0,0.0,1015,834.0,1369.0,0.0,,2.0,0.017875,0.0,1065,,0.0,98.0,3.0
96,570082,1,36,1.0,0,6475,650,405.0,78,6070,572,324.0,3200,272,2538,132,2297,160,4,5,144.0,Unreferred,external,no_fee,21.0,1.0,0.0,0.0,0.0,55200,0.0,0.0,0.0,0.0,0.0,0.001,3093,3039,1331.0,0.0,,1.0,0.280277,0.0,1875,,0.0,485.0,2.0
97,570083,1,35,0.0,0,5247,586,705.0,238,4542,348,1369,2467,340,1345,54,2979,422,5,6,61.0,MGM,external,reduced_fee,11.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.001,1469,1469,942.0,1.0,660.0,0.0,0.0,0.0,,,0.0,,0.0
98,570084,1,42,0.0,0,8448,1042,2377,408,6072,634,574.0,3491,496,841.0,208,5480,630,0,0,20.0,MGM,external,full_fee,10.0,1.0,0.0,0.0,0.0,40000,0.0,2.0,0.0,0.0,0.0,0.001,2253,2188,1061.0,0.0,,1.0,0.341723,0.0362,4960,3227,3.0,,0.0
99,570085,2,55,0.0,1,689.0,58,178.0,16,512.0,42,93.0,505.0,88,61.0,2,528.0,48,15,565,170,In House,others,full_fee,11.0,1.0,0.0,0.0,1.0,45200,1.0,4.0,4.0,0.0,0.0,0.0,1924,1880,1258.0,0.0,47.0,2.0,0.0,0.2403,8143,1146,2.0,764.0,3.0
100,570086,1,40,1.0,0,3127,464,1125,210,2002,254,476.0,1088,124,902.0,106,1358,208,5,5,10,Unreferred,external,no_fee,6.0,1.0,1.0,0.0,1.0,8000,1.0,0.0,0.0,0.0,0.0,0.006999999999999999,740.0,740.0,965.0,0.0,,1.0,0.643005,0.0,2514,,0.0,135.0,2.0
101,570087,1,31,1.0,1,3767,772,235.0,54,3533,718,272.0,620.0,44,1178,266,553.0,80,7,14,74.0,MGM,external,reduced_fee,14.0,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,614.0,614.0,1091.0,1.0,275.0,0.0,0.0,0.0,,,0.0,,0.0
102,570088,1,33,1.0,0,2794,314,549.0,82,2245,232,376.0,1079,228,580.0,46,1523,140,0,0,4.0,MGM,external,no_fee,33.0,1.0,0.0,0.0,0.0,14000,0.0,0.0,0.0,0.0,0.0,0.0,684.0,684.0,1148.0,0.0,,1.0,0.000985,0.0,,,0.0,,0.0
103,570089,1,49,1.0,0,3676,516,966.0,252,2710,264,92.0,914.0,168,240.0,20,2807,402,4,4,5.0,MGM,external,no_fee,32.0,1.0,0.0,0.0,0.0,40000,0.0,0.0,0.0,0.0,0.0,0.0,821.0,821.0,1224.0,0.0,,1.0,0.00035499999999999996,0.0,,,0.0,,0.0
104,570090,1,37,0.0,0,2155,484,16.0,10,2139,474,195.0,617.0,144,338.0,146,618.0,34,0,0,18.0,Affiliates,external,no_fee,27.0,1.0,0.0,0.0,1.0,45600,1.0,0.0,0.0,0.0,0.0,0.0,525.0,525.0,1232.0,0.0,,1.0,0.019226,0.0,868.0,,0.0,188.0,2.0
105,570091,2,49,1.0,1,11790,1858,589.0,266,11202,1592,5175,7571,576,8890,922,1853,336,7,11,241.0,Affiliates,external,full_fee,26.0,1.0,0.0,0.0,1.0,19200,0.0,1.0,1.0,0.0,0.0,0.003,1673,1640,1137.0,1.0,423.0,1.0,0.00267,0.0,,,0.0,,0.0
106,570092,1,38,0.0,1,4429,250,275.0,60,4154,190,1317,2440,208,2171,28,947.0,116,3,3,49.0,In House,others,full_fee,19.0,1.0,0.0,1.0,1.0,72000,0.0,3.0,0.0,0.0,0.0,0.001,1989,1931,1015.0,0.0,,1.0,0.074227,0.0199,1079,2663,2.0,7,2.0
107,570093,1,54,1.0,0,7964,288,1312,162,6652,126,2208,2496,144,2475,90,5228,160,9,26,48.0,Unreferred,external,no_fee,84.0,1.0,0.0,0.0,1.0,57600,1.0,0.0,0.0,0.0,0.0,0.0,2524,2511,1369.0,0.0,,1.0,0.11608399999999999,0.0,398.0,,0.0,,2.0
108,570094,2,48,1.0,0,8655,1168,2081,418,6575,750,2742,4056,836,1883,162,3775,618,7,7,47.0,Unreferred,spillover,full_fee,64.0,1.0,0.0,0.0,1.0,66400,0.0,0.0,0.0,0.0,0.0,0.0,918.0,910.0,1331.0,1.0,423.0,1.0,0.127772,0.0,6456,,0.0,123.0,2.0
109,570095,1,41,1.0,0,,0,,0,,0,,,0,,0,,0,0,0,1,Paid Search,external,full_fee,1.0,0.0,0.0,0.0,0.0,9600,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
110,570096,1,42,1.0,1,7692,824,2140,264,5552,560,649.0,3755,376,2467,108,2924,366,6,9,6.0,In House,others,full_fee,114.0,1.0,0.0,0.0,1.0,160000,1.0,0.0,0.0,0.0,0.0,0.0,2065,1998,1194.0,0.0,,1.0,0.015436000000000002,0.0,527.0,,0.0,33.0,2.0
111,570097,1,39,1.0,1,5343,446,2801,316,2541,130,367.0,3798,268,680.0,14,3275,384,6,10,128,In House,others,full_fee,6.0,1.0,0.0,0.0,0.0,36000,0.0,0.0,0.0,0.0,0.0,0.0,1206,1187,1266.0,0.0,,1.0,0.040882999999999996,0.01,214.0,1798,2.0,,0.0
112,570098,1,41,1.0,1,11893,780,1426,138,10468,642,2026,5520,652,6757,252,2758,274,9,31,56.0,Partner,external,full_fee,62.0,1.0,0.0,0.0,1.0,120000,1.0,0.0,0.0,0.0,0.0,0.0,3896,3522,1376.0,0.0,,1.0,0.08296,0.0,,,0.0,,0.0
113,570099,1,39,0.0,0,457.0,72,13.0,6,443.0,66,182.0,313.0,104,256.0,16,66.0,44,8,19,1,Unreferred,spillover,no_fee,14.0,1.0,0.0,0.0,1.0,63067,0.0,1.0,1.0,0.0,0.0,0.0,949.0,902.0,1372.0,0.0,8.0,1.0,0.017965000000000002,0.0,,,0.0,,0.0
114,570100,1,39,0.0,0,2754,510,587.0,158,2167,352,101.0,702.0,140,669.0,168,1226,208,8,16,1.0,MGM,external,no_fee,36.0,1.0,0.0,0.0,1.0,32333,1.0,0.0,0.0,0.0,0.0,0.0,729.0,707.0,1277.0,0.0,,1.0,0.054921000000000005,0.0,,,0.0,,0.0
115,570101,1,26,0.0,0,2498,256,308.0,86,2190,170,643.0,1053,116,103.0,14,1185,90,0,0,42.0,MGM,external,no_fee,12.0,1.0,0.0,0.0,1.0,12000,0.0,1.0,0.0,0.0,0.0,0.001,504.0,494.0,1270.0,0.0,,1.0,0.333333,0.0,,,0.0,,0.0
116,570102,1,41,0.0,0,3219,416,514.0,116,2705,300,102.0,1804,320,915.0,70,1154,168,4,5,31.0,MGM,external,full_fee,10.0,1.0,0.0,0.0,1.0,24000,1.0,1.0,0.0,0.0,0.0,0.0,1596,891.0,1350.0,0.0,,1.0,0.027239999999999997,0.0536,533.0,1250,2.0,,0.0
117,570103,1,35,1.0,0,3007,208,461.0,64,2546,144,34.0,883.0,80,1398,32,486.0,86,0,0,52,MGM,external,reduced_fee,3.0,1.0,0.0,0.0,1.0,12000,1.0,2.0,1.0,0.0,0.0,0.0,871.0,868.0,1277.0,0.0,,1.0,0.05092,0.0,,,0.0,,0.0
118,570104,1,37,0.0,1,856.0,46,317.0,20,540.0,26,,,0,166.0,6,404.0,26,4,4,185.0,Unreferred,external,full_fee,2.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,565.0,565.0,1346.0,1.0,310.0,0.0,0.0,0.0,,,0.0,,0.0
119,570105,1,39,1.0,0,,0,,0,,0,,,0,,0,,0,4,4,0,Unreferred,external,reduced_fee,1.0,0.0,0.0,0.0,0.0,5333,0.0,0.0,0.0,0.0,0.0,0.004,,,0.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
120,570106,1,37,0.0,0,6.0,2,6.0,2,,0,,,0,,0,6.0,2,3,3,2,Unreferred,external,no_fee,29.0,1.0,0.0,0.0,1.0,14400,0.0,0.0,0.0,0.0,0.0,0.008,13.0,13.0,1156.0,0.0,,1.0,0.0,0.1102,8579,4194,3.0,86.0,2.0
121,570107,2,46,0.0,1,8303,282,8264,266,39.0,16,22.0,36.0,28,,0,8299,280,15,125,276,MGM,spillover,full_fee,8.0,1.0,0.0,0.0,1.0,59000,1.0,1.0,1.0,1.0,0.0,0.0,3000,2855,1323.0,0.0,2.0,2.0,0.22313899999999998,0.0,9570,,0.0,910.0,2.0
122,570108,1,42,1.0,1,6491,708,1318,270,5173,438,1759,2208,420,1184,62,3074,406,9,27,31.0,MGM,external,full_fee,16.0,1.0,0.0,0.0,1.0,60000,1.0,3.0,0.0,0.0,0.0,0.0,1334,1334,1304.0,0.0,,1.0,0.094872,0.0,4810,,0.0,272.0,2.0
123,570109,1,34,1.0,1,14849,586,983.0,56,13867,530,3713,9920,548,7872,176,3631,162,5,5,264.0,MGM,external,reduced_fee,13.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.004,3394,3394,1110.0,1.0,1520,0.0,0.0,0.065,1730,1601,2.0,2.0,2.0
124,570110,1,61,1.0,0,16314,454,2397,238,13918,216,2382,13482,416,12122,42,3522,372,9,42,27,MGM,external,full_fee,37.0,1.0,0.0,0.0,1.0,73467,0.0,1.0,0.0,0.0,0.0,0.0,3271,2925,1350.0,0.0,,1.0,0.699495,0.0,9917,,0.0,,2.0
125,570111,1,48,1.0,1,9491,532,2467,126,7024,406,3212,6146,740,3730,66,4128,300,4,5,6,Unreferred,external,full_fee,38.0,1.0,0.0,0.0,1.0,40000,0.0,0.0,0.0,0.0,0.0,0.0,3154,3061,0.0,0.0,,1.0,0.310293,0.0,,,0.0,,0.0
126,570112,1,36,0.0,1,2610,412,329.0,122,2281,290,445.0,1438,392,372.0,66,917.0,198,9,130,17.0,Unreferred,external,full_fee,30.0,1.0,0.0,0.0,1.0,19600,1.0,0.0,0.0,0.0,0.0,0.0,603.0,603.0,1277.0,0.0,,1.0,0.077977,0.0,265.0,,0.0,,2.0
127,570113,2,35,1.0,1,7764,990,1021,164,6744,826,820.0,3538,332,4945,420,1133,254,13,41,157.0,Unreferred,external,full_fee,26.0,1.0,0.0,0.0,0.0,14400,1.0,0.0,0.0,0.0,0.0,0.001,1325,1325,1369.0,1.0,769.0,1.0,0.0,0.0,,,0.0,,0.0
128,570114,1,39,1.0,0,3701,252,1272,94,2429,158,793.0,1581,252,1537,50,1604,160,4,5,1,Unreferred,external,no_fee,38.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,739.0,631.0,1277.0,0.0,,1.0,0.15323299999999998,0.0,,,0.0,,0.0
129,570115,2,37,0.0,0,4740,758,399.0,60,4342,698,1172,2677,404,1565,282,1515,204,15,223,65.0,MGM,external,no_fee,25.0,1.0,0.0,0.0,1.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,1836,1817,1026.0,0.0,,2.0,0.041557,0.0,,,0.0,,0.0
130,570116,1,40,1.0,1,2020,384,551.0,110,1469,274,159.0,665.0,144,685.0,138,645.0,130,6,84,129,MGM,spillover,full_fee,4.0,1.0,1.0,0.0,1.0,4000,1.0,0.0,0.0,0.0,0.0,0.0,481.0,478.0,947.0,0.0,,1.0,0.019466,0.0,,,0.0,,0.0
131,570117,1,42,1.0,1,5289,1002,1418,240,3871,762,313.0,1930,332,1379,312,2070,298,9,169,16.0,MGM,external,full_fee,7.0,1.0,0.0,0.0,1.0,36000,1.0,0.0,0.0,0.0,0.0,0.0,1223,1218,1224.0,0.0,,1.0,0.055422000000000006,0.0,,,0.0,,0.0
132,570118,1,73,0.0,0,862.0,98,496.0,50,367.0,48,77.0,272.0,80,36.0,4,660.0,78,3,3,5,Partner,external,no_fee,47.0,1.0,0.0,0.0,1.0,24000,0.0,0.0,0.0,0.0,0.0,0.0,416.0,416.0,1175.0,0.0,,1.0,0.024933,0.0,,,0.0,,0.0
133,570119,1,32,1.0,0,8200,1076,1405,278,6795,798,2144,3873,420,2307,240,3546,432,7,8,76.0,MGM,external,no_fee,25.0,1.0,0.0,0.0,1.0,44133,0.0,0.0,0.0,0.0,0.0,0.0,1328,1309,1163.0,0.0,,1.0,0.158601,0.0,,,0.0,,0.0
134,570120,1,32,0.0,0,1493,48,342.0,6,1151,42,0,1450,60,22.0,2,1130,34,4,4,1.0,Partner,external,no_fee,21.0,1.0,0.0,0.0,1.0,31600,0.0,0.0,0.0,0.0,0.0,0.0,306.0,293.0,1338.0,0.0,,1.0,0.196873,0.0,14.0,,0.0,,0.0
135,570121,1,28,1.0,0,4825,694,508.0,398,4318,296,138.0,871.0,204,1110,22,939.0,494,9,15,6.0,MGM,external,reduced_fee,8.0,1.0,1.0,0.0,1.0,16400,0.0,1.0,0.0,0.0,0.0,0.0,1664,1664,1232.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
136,570122,1,36,0.0,0,1180,104,347.0,48,834.0,56,82.0,472.0,44,348.0,26,363.0,42,0,0,41,MGM,external,reduced_fee,2.0,1.0,0.0,0.0,0.0,13333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,1399.0,0.0,,1.0,0.090507,0.0,,,0.0,,0.0
137,570123,1,28,0.0,0,222.0,62,59.0,20,162.0,42,22.0,145.0,60,2.0,4,65.0,20,0,0,5,Unreferred,external,no_fee,2.0,1.0,0.0,0.0,0.0,1333,1.0,0.0,0.0,0.0,0.0,0.008,0.0,,996.0,0.0,,1.0,0.09327,0.0,,,0.0,,0.0
138,570124,1,72,0.0,1,7583,254,994.0,74,6590,180,686.0,3364,296,5167,50,1778,162,8,23,139.0,PDB (Personalized),external,full_fee,104.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2111,2109,1369.0,1.0,970.0,0.0,0.0,0.0,471.0,,0.0,33.0,2.0
139,570125,1,37,1.0,1,15808,1444,2568,460,13241,984,2061,2131,372,772.0,378,11390,586,0,0,229.0,Interactive,external,full_fee,74.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,4250,4156,1235.0,1.0,1528,0.0,0.0,0.0,,,0.0,,0.0
140,570126,1,39,0.0,1,388.0,38,112.0,12,276.0,26,16.0,363.0,64,101.0,4,276.0,32,3,3,59.0,MGM,spillover,reduced_fee,14.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,640.0,635.0,1395.0,1.0,128.0,0.0,0.0,0.0,1380,,0.0,5.0,2.0
141,570127,1,63,0.0,0,2746,16,,0,2746,16,32.0,32.0,24,32.0,14,2714,2,0,0,175.0,Partner,external,no_fee,13.0,1.0,0.0,0.0,0.0,39600,0.0,0.0,0.0,0.0,0.0,0.005,488.0,375.0,1163.0,0.0,,1.0,0.45027799999999996,0.0,2307,,0.0,95.0,2.0
142,570128,1,34,1.0,0,4967,486,1746,196,3221,290,1076,1915,284,577.0,46,2544,246,0,0,40.0,MGM,external,full_fee,8.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,992.0,992.0,1274.0,0.0,,1.0,0.14113299999999998,0.0,,,0.0,,0.0
143,570129,1,37,1.0,0,5721,396,1726,172,3996,224,1434,2156,160,1866,48,1761,168,0,0,26.0,MGM,external,full_fee,8.0,1.0,0.0,0.0,1.0,40000,1.0,0.0,0.0,0.0,0.0,0.0,1512,1462,1285.0,0.0,,1.0,0.100951,0.0,,,0.0,,0.0
144,570130,1,34,0.0,0,8247,518,558.0,134,7689,384,591.0,4891,72,470.0,56,4654,154,3,3,47.0,MGM,external,reduced_fee,6.0,1.0,1.0,0.0,1.0,36000,1.0,0.0,0.0,0.0,0.0,0.0,5250,3548,1197.0,0.0,,1.0,0.14095,0.0,,,0.0,,0.0
145,570131,1,36,1.0,0,3796,280,1061,54,2735,226,203.0,2145,372,,0,2090,118,0,0,2.0,Affiliates,external,no_fee,4.0,1.0,0.0,0.0,1.0,19200,1.0,0.0,0.0,0.0,0.0,0.0,1597,1449,1258.0,0.0,,1.0,0.191754,0.0,,,0.0,,0.0
146,570132,1,37,1.0,0,768.0,90,354.0,40,414.0,50,123.0,272.0,44,149.0,6,479.0,54,7,12,15,MGM,spillover,full_fee,11.0,0.0,0.0,0.0,0.0,9467,0.0,0.0,0.0,0.0,0.0,0.0,1149,877.0,1304.0,0.0,513.0,1.0,0.00031600000000000004,0.0,,,0.0,,0.0
147,570133,1,34,0.0,0,1160,36,60.0,10,1100,26,,120.0,8,5.0,2,963.0,20,6,9,6.0,Unreferred,external,reduced_fee,11.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.001,749.0,606.0,1372.0,1.0,224.0,0.0,0.0,0.0,,,0.0,,0.0
148,570134,1,44,0.0,0,1032,306,268.0,94,764.0,212,58.0,565.0,164,226.0,110,348.0,64,7,30,4,Search,external,no_fee,17.0,1.0,0.0,0.0,1.0,33200,1.0,0.0,0.0,0.0,0.0,0.0,685.0,656.0,1243.0,0.0,,1.0,0.028497,0.0,652.0,,0.0,,2.0
149,570135,1,42,0.0,1,11710,360,730.0,66,10980,294,5427,5117,384,1544,64,8455,190,9,25,148.0,Unreferred,spillover,full_fee,57.0,1.0,0.0,0.0,0.0,60400,0.0,0.0,0.0,0.0,0.0,0.0,2030,2010,1228.0,0.0,,1.0,0.46028,0.0,,,0.0,,0.0
150,570136,1,38,1.0,0,12924,1992,2932,592,9993,1400,1540,4239,516,3089,496,4077,768,7,16,168.0,MGM,external,reduced_fee,11.0,1.0,0.0,0.0,1.0,80000,1.0,0.0,0.0,0.0,0.0,0.0,2145,2044,1331.0,0.0,,1.0,0.148002,0.0,809.0,,0.0,,0.0
151,570137,1,28,0.0,0,2840,578,824.0,134,2016,444,327.0,1430,316,383.0,148,1183,164,5,6,89,MGM,external,reduced_fee,7.0,1.0,0.0,0.0,1.0,60000,1.0,5.0,0.0,0.0,0.0,0.0,845.0,712.0,1353.0,0.0,,1.0,0.044836,0.0,,,0.0,,0.0
152,570138,1,34,1.0,0,3855,536,1208,314,2648,222,470.0,825.0,208,111.0,34,2527,298,0,0,86.0,MGM,external,full_fee,35.0,1.0,0.0,0.0,1.0,49200,0.0,0.0,0.0,0.0,0.0,0.003,1884,1875,1331.0,0.0,,1.0,0.10743499999999999,0.0331,942.0,1458,2.0,,0.0
153,570139,1,33,0.0,0,1189,128,126.0,34,1063,94,314.0,443.0,40,664.0,60,366.0,48,4,4,4.0,MGM,external,no_fee,13.0,1.0,0.0,0.0,1.0,30667,1.0,0.0,0.0,0.0,0.0,0.0,374.0,348.0,1323.0,0.0,,1.0,0.009518,0.0,,,0.0,,0.0
154,570140,1,31,1.0,0,2782,448,619.0,80,2163,368,660.0,1294,64,1038,26,735.0,80,4,4,11.0,Unreferred,external,no_fee,13.0,1.0,1.0,0.0,1.0,4000,0.0,0.0,0.0,0.0,0.0,0.0,619.0,619.0,1209.0,0.0,,1.0,0.6099100000000001,0.0,,,0.0,,0.0
155,570141,1,30,0.0,0,1836,562,583.0,244,1253,318,110.0,477.0,104,714.0,196,692.0,250,0,0,3,MGM,external,reduced_fee,6.0,1.0,0.0,0.0,1.0,20000,0.0,1.0,0.0,0.0,0.0,0.0,269.0,269.0,1205.0,0.0,,1.0,0.249234,0.0,,,0.0,,0.0
156,570142,1,30,0.0,0,6086,794,1476,156,4610,638,1724,1237,456,1379,128,2571,192,5,5,23,Affiliates,external,reduced_fee,5.0,1.0,0.0,0.0,1.0,36000,0.0,0.0,0.0,0.0,0.0,0.001,1351,1304,954.0,0.0,,1.0,0.375718,0.0,214.0,,0.0,214.0,2.0
157,570143,1,40,1.0,0,14025,1686,1472,238,12553,1448,3332,5718,1244,5616,736,3330,450,0,0,108.0,Unreferred,external,no_fee,94.0,1.0,0.0,0.0,1.0,71600,1.0,0.0,0.0,0.0,0.0,0.0,2731,2726,1289.0,0.0,,1.0,0.260129,0.0,6498,,0.0,149.0,3.0
158,570144,1,48,1.0,0,,0,,0,,0,,,0,,0,,0,0,0,0,MGM,external,no_fee,1.0,0.0,0.0,0.0,0.0,4400,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
159,570145,1,58,1.0,0,9672,1620,1341,302,8331,1318,275.0,1853,408,2998,206,2184,392,9,36,13,Unreferred,external,reduced_fee,23.0,1.0,0.0,0.0,0.0,50800,0.0,1.0,0.0,0.0,0.0,0.0,2471,1875,1372.0,0.0,,1.0,0.133224,0.0,8810,,0.0,764.0,2.0
160,570146,1,48,1.0,1,3451,384,1863,122,1588,262,295.0,1571,512,,0,1665,252,9,17,45.0,In House,others,full_fee,8.0,1.0,0.0,0.0,1.0,10000,1.0,0.0,0.0,0.0,0.0,0.001,740.0,738.0,1057.0,0.0,147.0,1.0,0.44696,0.0,,,0.0,,0.0
161,570147,1,41,1.0,0,2342,522,1141,292,1200,230,100.0,1798,264,404.0,2,591.0,384,0,0,5,Partner,external,no_fee,20.0,1.0,0.0,0.0,1.0,52000,1.0,0.0,0.0,0.0,0.0,0.0,1386,1366,1228.0,0.0,,1.0,0.00013000000000000002,0.0,,,0.0,,0.0
162,570148,1,44,0.0,0,4422,1056,1757,378,2666,678,853.0,2613,660,246.0,128,2829,586,4,4,54.0,MGM,external,full_fee,9.0,1.0,1.0,0.0,1.0,11333,1.0,0.0,0.0,0.0,0.0,0.001,762.0,734.0,962.0,0.0,,1.0,0.42750299999999997,0.0,,,0.0,,0.0
163,570149,2,35,1.0,0,7677,792,2321,330,5356,462,850.0,2732,476,1108,12,4088,456,9,19,23,Affiliates,external,no_fee,18.0,1.0,0.0,0.0,1.0,52667,1.0,4.0,3.0,0.0,0.0,0.0,4478,4467,1376.0,0.0,,2.0,0.12553699999999998,0.0,4501,,0.0,263.0,2.0
